Time_x,Tin_AHT10,RHin_AHT10,Time_rounded,Time_y,Tin_HMP,RHin_HMP,Tin_Error,RHin_Error
2025-10-24 03:32:02,26.650743571924945,75.96165392633773,2025-10-24 03:32:00,2025-10-24 03:32:00,26.4,77.0,-0.25074357192494645,1.038346073662268
2025-10-24 03:33:01,26.660743571924947,75.87165392633774,2025-10-24 03:33:00,2025-10-24 03:33:00,26.4,77.0,-0.260743571924948,1.1283460736622573
2025-10-24 03:34:01,26.660743571924947,76.20165392633774,2025-10-24 03:34:00,2025-10-24 03:34:00,26.4,77.2,-0.260743571924948,0.9983460736622618
2025-10-24 03:35:02,26.650743571924945,76.18165392633773,2025-10-24 03:35:00,2025-10-24 03:35:00,26.4,77.3,-0.25074357192494645,1.1183460736622663
2025-10-24 03:36:01,26.630743571924945,76.28165392633774,2025-10-24 03:36:00,2025-10-24 03:36:00,26.4,77.2,-0.23074357192494688,0.9183460736622635
2025-10-24 03:37:01,26.630743571924945,76.22165392633774,2025-10-24 03:37:00,2025-10-24 03:37:00,26.4,77.3,-0.23074357192494688,1.07834607366226
2025-10-24 03:38:02,26.640743571924947,76.21165392633773,2025-10-24 03:38:00,2025-10-24 03:38:00,26.4,77.2,-0.24074357192494844,0.9883460736622709
2025-10-24 03:39:01,26.650743571924945,76.14165392633774,2025-10-24 03:39:00,2025-10-24 03:39:00,26.4,77.2,-0.25074357192494645,1.058346073662264
2025-10-24 03:40:01,26.640743571924947,76.20165392633774,2025-10-24 03:40:00,2025-10-24 03:40:00,26.4,77.2,-0.24074357192494844,0.9983460736622618
2025-10-24 03:41:02,26.630743571924945,76.18165392633773,2025-10-24 03:41:00,2025-10-24 03:41:00,26.4,77.3,-0.23074357192494688,1.1183460736622663
2025-10-24 03:42:01,26.620743571924947,76.22165392633774,2025-10-24 03:42:00,2025-10-24 03:42:00,26.4,77.3,-0.22074357192494887,1.07834607366226
2025-10-24 03:43:01,26.640743571924947,76.23165392633774,2025-10-24 03:43:00,2025-10-24 03:43:00,26.4,77.3,-0.24074357192494844,1.068346073662255
2025-10-24 03:44:02,26.630743571924945,76.15165392633774,2025-10-24 03:44:00,2025-10-24 03:44:00,26.4,77.2,-0.23074357192494688,1.048346073662259
2025-10-24 03:45:01,26.610743571924946,76.09165392633774,2025-10-24 03:45:00,2025-10-24 03:45:00,26.4,77.3,-0.2107435719249473,1.2083460736622555
2025-10-24 03:46:01,26.620743571924947,76.20165392633774,2025-10-24 03:46:00,2025-10-24 03:46:00,26.4,77.3,-0.22074357192494887,1.0983460736622561
2025-10-24 03:47:02,26.630743571924945,76.24165392633773,2025-10-24 03:47:00,2025-10-24 03:47:00,26.4,77.3,-0.23074357192494688,1.058346073662264
2025-10-24 03:48:01,26.640743571924947,76.29165392633773,2025-10-24 03:48:00,2025-10-24 03:48:00,26.4,77.3,-0.24074357192494844,1.008346073662267
2025-10-24 03:49:01,26.630743571924945,76.18165392633773,2025-10-24 03:49:00,2025-10-24 03:49:00,26.4,77.3,-0.23074357192494688,1.1183460736622663
2025-10-24 03:50:02,26.640743571924947,76.22165392633774,2025-10-24 03:50:00,2025-10-24 03:50:00,26.4,77.3,-0.24074357192494844,1.07834607366226
2025-10-24 03:51:01,26.620743571924947,76.32165392633773,2025-10-24 03:51:00,2025-10-24 03:51:00,26.4,77.4,-0.22074357192494887,1.0783460736622743
2025-10-24 03:52:01,26.660743571924947,76.18165392633773,2025-10-24 03:52:00,2025-10-24 03:52:00,26.4,77.3,-0.260743571924948,1.1183460736622663
2025-10-24 03:53:02,26.640743571924947,76.09165392633774,2025-10-24 03:53:00,2025-10-24 03:53:00,26.4,77.3,-0.24074357192494844,1.2083460736622555
2025-10-24 03:54:01,26.650743571924945,76.19165392633774,2025-10-24 03:54:00,2025-10-24 03:54:00,26.4,77.3,-0.25074357192494645,1.1083460736622612
2025-10-24 03:55:01,26.640743571924947,76.08165392633774,2025-10-24 03:55:00,2025-10-24 03:55:00,26.4,77.3,-0.24074357192494844,1.2183460736622607
2025-10-24 03:56:02,26.630743571924945,76.25165392633774,2025-10-24 03:56:00,2025-10-24 03:56:00,26.4,77.3,-0.23074357192494688,1.048346073662259
2025-10-24 03:57:01,26.640743571924947,76.28165392633774,2025-10-24 03:57:00,2025-10-24 03:57:00,26.4,77.3,-0.24074357192494844,1.0183460736622578
2025-10-24 03:58:01,26.650743571924945,76.37165392633774,2025-10-24 03:58:00,2025-10-24 03:58:00,26.4,77.5,-0.25074357192494645,1.1283460736622573
2025-10-24 03:59:02,26.650743571924945,76.40165392633774,2025-10-24 03:59:00,2025-10-24 03:59:00,26.4,77.4,-0.25074357192494645,0.9983460736622618
2025-10-24 04:00:01,26.630743571924945,76.33165392633774,2025-10-24 04:00:00,2025-10-24 04:00:00,26.4,77.5,-0.23074357192494688,1.1683460736622635
2025-10-24 04:01:01,26.620743571924947,76.46165392633773,2025-10-24 04:01:00,2025-10-24 04:01:00,26.4,77.5,-0.22074357192494887,1.038346073662268
2025-10-24 04:02:02,26.620743571924947,76.50165392633774,2025-10-24 04:02:00,2025-10-24 04:02:00,26.4,77.6,-0.22074357192494887,1.0983460736622561
2025-10-24 04:03:01,26.610743571924946,76.62165392633774,2025-10-24 04:03:00,2025-10-24 04:03:00,26.4,77.7,-0.2107435719249473,1.07834607366226
2025-10-24 04:04:01,26.630743571924945,76.46165392633773,2025-10-24 04:04:00,2025-10-24 04:04:00,26.4,77.7,-0.23074357192494688,1.238346073662271
2025-10-24 04:05:02,26.640743571924947,76.71165392633773,2025-10-24 04:05:00,2025-10-24 04:05:00,26.4,77.7,-0.24074357192494844,0.9883460736622709
2025-10-24 04:06:01,26.620743571924947,76.65165392633774,2025-10-24 04:06:00,2025-10-24 04:06:00,26.4,77.7,-0.22074357192494887,1.048346073662259
2025-10-24 04:07:01,26.620743571924947,76.52165392633773,2025-10-24 04:07:00,2025-10-24 04:07:00,26.4,77.6,-0.22074357192494887,1.07834607366226
2025-10-24 04:08:02,26.640743571924947,76.52165392633773,2025-10-24 04:08:00,2025-10-24 04:08:00,26.4,77.6,-0.24074357192494844,1.07834607366226
2025-10-24 04:09:01,26.630743571924945,76.50165392633774,2025-10-24 04:09:00,2025-10-24 04:09:00,26.4,77.7,-0.23074357192494688,1.1983460736622646
2025-10-24 04:10:01,26.600743571924948,76.57165392633773,2025-10-24 04:10:00,2025-10-24 04:10:00,26.4,77.7,-0.2007435719249493,1.1283460736622715
2025-10-24 04:11:02,26.610743571924946,76.66165392633773,2025-10-24 04:11:00,2025-10-24 04:11:00,26.4,77.8,-0.2107435719249473,1.1383460736622624
2025-10-24 04:12:01,26.610743571924946,76.70165392633774,2025-10-24 04:12:00,2025-10-24 04:12:00,26.4,77.7,-0.2107435719249473,0.9983460736622618
2025-10-24 04:13:01,26.600743571924948,76.63165392633773,2025-10-24 04:13:00,2025-10-24 04:13:00,26.4,77.7,-0.2007435719249493,1.0683460736622692
2025-10-24 04:14:02,26.610743571924946,76.73165392633774,2025-10-24 04:14:00,2025-10-24 04:14:00,26.4,77.8,-0.2107435719249473,1.068346073662255
2025-10-24 04:15:01,26.600743571924948,76.73165392633774,2025-10-24 04:15:00,2025-10-24 04:15:00,26.4,77.7,-0.2007435719249493,0.9683460736622607
2025-10-24 04:16:01,26.610743571924946,76.83165392633774,2025-10-24 04:16:00,2025-10-24 04:16:00,26.4,77.8,-0.2107435719249473,0.9683460736622607
2025-10-24 04:17:02,26.590743571924946,76.70165392633774,2025-10-24 04:17:00,2025-10-24 04:17:00,26.4,77.8,-0.19074357192494773,1.0983460736622561
2025-10-24 04:18:01,26.600743571924948,76.67165392633774,2025-10-24 04:18:00,2025-10-24 04:18:00,26.4,77.7,-0.2007435719249493,1.028346073662263
2025-10-24 04:19:01,26.590743571924946,76.67165392633774,2025-10-24 04:19:00,2025-10-24 04:19:00,26.4,77.7,-0.19074357192494773,1.028346073662263
2025-10-24 04:20:02,26.610743571924946,76.55165392633774,2025-10-24 04:20:00,2025-10-24 04:20:00,26.4,77.7,-0.2107435719249473,1.1483460736622675
2025-10-24 04:21:01,26.610743571924946,76.73165392633774,2025-10-24 04:21:00,2025-10-24 04:21:00,26.4,77.8,-0.2107435719249473,1.068346073662255
2025-10-24 04:22:01,26.610743571924946,76.66165392633773,2025-10-24 04:22:00,2025-10-24 04:22:00,26.4,77.8,-0.2107435719249473,1.1383460736622624
2025-10-24 04:23:02,26.610743571924946,76.79165392633773,2025-10-24 04:23:00,2025-10-24 04:23:00,26.4,77.8,-0.2107435719249473,1.008346073662267
2025-10-24 04:24:01,26.600743571924948,76.78165392633774,2025-10-24 04:24:00,2025-10-24 04:24:00,26.4,77.9,-0.2007435719249493,1.1183460736622663
2025-10-24 04:25:01,26.600743571924948,76.77165392633773,2025-10-24 04:25:00,2025-10-24 04:25:00,26.4,77.8,-0.2007435719249493,1.028346073662263
2025-10-24 04:26:02,26.590743571924946,76.69165392633774,2025-10-24 04:26:00,2025-10-24 04:26:00,26.4,77.9,-0.19074357192494773,1.2083460736622698
2025-10-24 04:27:01,26.590743571924946,76.78165392633774,2025-10-24 04:27:00,2025-10-24 04:27:00,26.4,77.9,-0.19074357192494773,1.1183460736622663
2025-10-24 04:28:01,26.610743571924946,76.64165392633774,2025-10-24 04:28:00,2025-10-24 04:28:00,26.4,77.8,-0.2107435719249473,1.1583460736622584
2025-10-24 04:29:01,26.610743571924946,76.68165392633773,2025-10-24 04:29:00,2025-10-24 04:29:00,26.4,77.9,-0.2107435719249473,1.2183460736622749
2025-10-24 04:30:01,26.600743571924948,76.83165392633774,2025-10-24 04:30:00,2025-10-24 04:30:00,26.4,77.9,-0.2007435719249493,1.0683460736622692
2025-10-24 04:31:01,26.600743571924948,76.70165392633774,2025-10-24 04:31:00,2025-10-24 04:31:00,26.4,77.9,-0.2007435719249493,1.1983460736622646
2025-10-24 04:32:01,26.590743571924946,76.83165392633774,2025-10-24 04:32:00,2025-10-24 04:32:00,26.4,77.9,-0.19074357192494773,1.0683460736622692
2025-10-24 04:33:01,26.610743571924946,76.89165392633774,2025-10-24 04:33:00,2025-10-24 04:33:00,26.4,78.0,-0.2107435719249473,1.1083460736622612
2025-10-24 04:34:01,26.590743571924946,76.87165392633774,2025-10-24 04:34:00,2025-10-24 04:34:00,26.4,78.0,-0.19074357192494773,1.1283460736622573
2025-10-24 04:35:01,26.570743571924947,76.92165392633774,2025-10-24 04:35:00,2025-10-24 04:35:00,26.4,78.0,-0.17074357192494816,1.07834607366226
2025-10-24 04:36:01,26.590743571924946,76.97165392633774,2025-10-24 04:36:00,2025-10-24 04:36:00,26.4,77.9,-0.19074357192494773,0.9283460736622686
2025-10-24 04:37:01,26.570743571924947,76.89165392633774,2025-10-24 04:37:00,2025-10-24 04:37:00,26.4,78.0,-0.17074357192494816,1.1083460736622612
2025-10-24 04:38:01,26.600743571924948,76.83165392633774,2025-10-24 04:38:00,2025-10-24 04:38:00,26.4,78.0,-0.2007435719249493,1.1683460736622635
2025-10-24 04:39:01,26.610743571924946,76.89165392633774,2025-10-24 04:39:00,2025-10-24 04:39:00,26.4,78.1,-0.2107435719249473,1.2083460736622555
2025-10-24 04:40:01,26.590743571924946,76.95165392633774,2025-10-24 04:40:00,2025-10-24 04:40:00,26.4,78.1,-0.19074357192494773,1.1483460736622533
2025-10-24 04:41:01,26.600743571924948,77.06165392633774,2025-10-24 04:41:00,2025-10-24 04:41:00,26.4,78.2,-0.2007435719249493,1.1383460736622624
2025-10-24 04:42:01,26.600743571924948,77.01165392633774,2025-10-24 04:42:00,2025-10-24 04:42:00,26.4,78.1,-0.2007435719249493,1.088346073662251
2025-10-24 04:43:01,26.600743571924948,76.89165392633774,2025-10-24 04:43:00,2025-10-24 04:43:00,26.4,78.1,-0.2007435719249493,1.2083460736622555
2025-10-24 04:44:01,26.590743571924946,77.02165392633773,2025-10-24 04:44:00,2025-10-24 04:44:00,26.4,78.1,-0.19074357192494773,1.07834607366226
2025-10-24 04:45:01,26.590743571924946,77.09165392633774,2025-10-24 04:45:00,2025-10-24 04:45:00,26.4,78.1,-0.19074357192494773,1.0083460736622527
2025-10-24 04:46:01,26.570743571924947,76.92165392633774,2025-10-24 04:46:00,2025-10-24 04:46:00,26.4,78.1,-0.17074357192494816,1.1783460736622544
2025-10-24 04:47:01,26.600743571924948,76.91165392633773,2025-10-24 04:47:00,2025-10-24 04:47:00,26.4,78.1,-0.2007435719249493,1.1883460736622595
2025-10-24 04:48:01,26.580743571924945,77.12165392633774,2025-10-24 04:48:00,2025-10-24 04:48:00,26.4,78.1,-0.18074357192494617,0.9783460736622516
2025-10-24 04:49:01,26.580743571924945,77.11165392633774,2025-10-24 04:49:00,2025-10-24 04:49:00,26.4,78.2,-0.18074357192494617,1.0883460736622652
2025-10-24 04:50:01,26.590743571924946,77.17165392633774,2025-10-24 04:50:00,2025-10-24 04:50:00,26.4,78.2,-0.19074357192494773,1.028346073662263
2025-10-24 04:51:01,26.580743571924945,77.18165392633773,2025-10-24 04:51:00,2025-10-24 04:51:00,26.4,78.2,-0.18074357192494617,1.018346073662272
2025-10-24 04:52:01,26.590743571924946,77.18165392633773,2025-10-24 04:52:00,2025-10-24 04:52:00,26.4,78.2,-0.19074357192494773,1.018346073662272
2025-10-24 04:53:01,26.580743571924945,77.25165392633774,2025-10-24 04:53:00,2025-10-24 04:53:00,26.4,78.3,-0.18074357192494617,1.048346073662259
2025-10-24 04:54:01,26.590743571924946,77.01165392633774,2025-10-24 04:54:00,2025-10-24 04:54:00,26.4,78.2,-0.19074357192494773,1.1883460736622595
2025-10-24 04:55:01,26.570743571924947,77.15165392633774,2025-10-24 04:55:00,2025-10-24 04:55:00,26.4,78.2,-0.17074357192494816,1.048346073662259
2025-10-24 04:56:01,26.580743571924945,77.07165392633773,2025-10-24 04:56:00,2025-10-24 04:56:00,26.4,78.2,-0.18074357192494617,1.1283460736622715
2025-10-24 04:57:01,26.580743571924945,77.20165392633774,2025-10-24 04:57:00,2025-10-24 04:57:00,26.4,78.2,-0.18074357192494617,0.9983460736622618
2025-10-24 04:58:01,26.590743571924946,77.11165392633774,2025-10-24 04:58:00,2025-10-24 04:58:00,26.4,78.1,-0.19074357192494773,0.9883460736622567
2025-10-24 04:59:01,26.580743571924945,77.16165392633773,2025-10-24 04:59:00,2025-10-24 04:59:00,26.4,78.2,-0.18074357192494617,1.038346073662268
2025-10-24 05:00:01,26.550743571924947,77.18165392633773,2025-10-24 05:00:00,2025-10-24 05:00:00,26.4,78.3,-0.15074357192494858,1.1183460736622663
2025-10-24 05:01:01,26.570743571924947,77.13165392633773,2025-10-24 05:01:00,2025-10-24 05:01:00,26.4,78.2,-0.17074357192494816,1.0683460736622692
2025-10-24 05:02:01,26.570743571924947,77.02165392633773,2025-10-24 05:02:00,2025-10-24 05:02:00,26.4,78.1,-0.17074357192494816,1.07834607366226
2025-10-24 05:03:01,26.580743571924945,77.11165392633774,2025-10-24 05:03:00,2025-10-24 05:03:00,26.4,78.1,-0.18074357192494617,0.9883460736622567
2025-10-24 05:04:01,26.590743571924946,77.12165392633774,2025-10-24 05:04:00,2025-10-24 05:04:00,26.4,78.2,-0.19074357192494773,1.07834607366226
2025-10-24 05:05:01,26.590743571924946,77.08165392633774,2025-10-24 05:05:00,2025-10-24 05:05:00,26.4,78.2,-0.19074357192494773,1.1183460736622663
2025-10-24 05:06:01,26.590743571924946,77.18165392633773,2025-10-24 05:06:00,2025-10-24 05:06:00,26.4,78.2,-0.19074357192494773,1.018346073662272
2025-10-24 05:07:01,26.590743571924946,77.32165392633773,2025-10-24 05:07:00,2025-10-24 05:07:00,26.4,78.4,-0.19074357192494773,1.0783460736622743
2025-10-24 05:08:01,26.590743571924946,77.37165392633774,2025-10-24 05:08:00,2025-10-24 05:08:00,26.4,78.4,-0.19074357192494773,1.028346073662263
2025-10-24 05:09:01,26.570743571924947,77.18165392633773,2025-10-24 05:09:00,2025-10-24 05:09:00,26.4,78.3,-0.17074357192494816,1.1183460736622663
2025-10-24 05:10:01,26.580743571924945,77.24165392633773,2025-10-24 05:10:00,2025-10-24 05:10:00,26.4,78.3,-0.18074357192494617,1.058346073662264
2025-10-24 05:11:01,26.590743571924946,77.27165392633773,2025-10-24 05:11:00,2025-10-24 05:11:00,26.4,78.3,-0.19074357192494773,1.028346073662263
2025-10-24 05:12:01,26.580743571924945,77.27165392633773,2025-10-24 05:12:00,2025-10-24 05:12:00,26.4,78.4,-0.18074357192494617,1.1283460736622715
2025-10-24 05:13:01,26.570743571924947,77.24165392633773,2025-10-24 05:13:00,2025-10-24 05:13:00,26.4,78.3,-0.17074357192494816,1.058346073662264
2025-10-24 05:14:01,26.590743571924946,77.07165392633773,2025-10-24 05:14:00,2025-10-24 05:14:00,26.4,78.3,-0.19074357192494773,1.2283460736622658
2025-10-24 05:15:01,26.600743571924948,77.25165392633774,2025-10-24 05:15:00,2025-10-24 05:15:00,26.4,78.3,-0.2007435719249493,1.048346073662259
2025-10-24 05:16:01,26.590743571924946,77.21165392633773,2025-10-24 05:16:00,2025-10-24 05:16:00,26.4,78.3,-0.19074357192494773,1.0883460736622652
2025-10-24 05:17:01,26.590743571924946,77.37165392633774,2025-10-24 05:17:00,2025-10-24 05:17:00,26.4,78.4,-0.19074357192494773,1.028346073662263
2025-10-24 05:18:01,26.580743571924945,77.25165392633774,2025-10-24 05:18:00,2025-10-24 05:18:00,26.4,78.4,-0.18074357192494617,1.1483460736622675
2025-10-24 05:19:01,26.590743571924946,77.27165392633773,2025-10-24 05:19:00,2025-10-24 05:19:00,26.4,78.4,-0.19074357192494773,1.1283460736622715
2025-10-24 05:20:01,26.600743571924948,77.38165392633773,2025-10-24 05:20:00,2025-10-24 05:20:00,26.4,78.4,-0.2007435719249493,1.018346073662272
2025-10-24 05:21:01,26.590743571924946,77.29165392633773,2025-10-24 05:21:00,2025-10-24 05:21:00,26.4,78.4,-0.19074357192494773,1.1083460736622754
2025-10-24 05:22:01,26.570743571924947,77.18165392633773,2025-10-24 05:22:00,2025-10-24 05:22:00,26.4,78.4,-0.17074357192494816,1.2183460736622749
2025-10-24 05:23:01,26.590743571924946,77.37165392633774,2025-10-24 05:23:00,2025-10-24 05:23:00,26.4,78.4,-0.19074357192494773,1.028346073662263
2025-10-24 05:24:01,26.570743571924947,77.39165392633774,2025-10-24 05:24:00,2025-10-24 05:24:00,26.4,78.4,-0.17074357192494816,1.008346073662267
2025-10-24 05:25:01,26.570743571924947,77.41165392633773,2025-10-24 05:25:00,2025-10-24 05:25:00,26.3,78.5,-0.270743571924946,1.0883460736622652
2025-10-24 05:26:01,26.550743571924947,77.48165392633774,2025-10-24 05:26:00,2025-10-24 05:26:00,26.4,78.5,-0.15074357192494858,1.0183460736622578
2025-10-24 05:27:01,26.570743571924947,77.60165392633773,2025-10-24 05:27:00,2025-10-24 05:27:00,26.3,78.5,-0.270743571924946,0.8983460736622675
2025-10-24 05:28:01,26.550743571924947,77.48165392633774,2025-10-24 05:28:00,2025-10-24 05:28:00,26.3,78.5,-0.25074357192494645,1.0183460736622578
2025-10-24 05:29:01,26.550743571924947,77.57165392633773,2025-10-24 05:29:00,2025-10-24 05:29:00,26.3,78.6,-0.25074357192494645,1.028346073662263
2025-10-24 05:30:01,26.540743571924946,77.60165392633773,2025-10-24 05:30:00,2025-10-24 05:30:00,26.3,78.6,-0.2407435719249449,0.9983460736622618
2025-10-24 05:31:01,26.570743571924947,77.45165392633774,2025-10-24 05:31:00,2025-10-24 05:31:00,26.3,78.6,-0.270743571924946,1.1483460736622533
2025-10-24 05:32:01,26.580743571924945,77.58165392633774,2025-10-24 05:32:00,2025-10-24 05:32:00,26.3,78.6,-0.28074357192494404,1.0183460736622578
2025-10-24 05:33:01,26.560743571924945,77.68165392633773,2025-10-24 05:33:00,2025-10-24 05:33:00,26.3,78.7,-0.26074357192494446,1.018346073662272
2025-10-24 05:34:01,26.560743571924945,77.62165392633774,2025-10-24 05:34:00,2025-10-24 05:34:00,26.3,78.7,-0.26074357192494446,1.07834607366226
2025-10-24 05:35:01,26.550743571924947,77.57165392633773,2025-10-24 05:35:00,2025-10-24 05:35:00,26.3,78.6,-0.25074357192494645,1.028346073662263
2025-10-24 05:36:01,26.560743571924945,77.59165392633774,2025-10-24 05:36:00,2025-10-24 05:36:00,26.3,78.6,-0.26074357192494446,1.0083460736622527
2025-10-24 05:37:02,26.570743571924947,77.61165392633774,2025-10-24 05:37:00,2025-10-24 05:37:00,26.3,78.6,-0.270743571924946,0.9883460736622567
2025-10-24 05:38:01,26.560743571924945,77.57165392633773,2025-10-24 05:38:00,2025-10-24 05:38:00,26.3,78.7,-0.26074357192494446,1.1283460736622715
2025-10-24 05:39:01,26.560743571924945,77.53165392633774,2025-10-24 05:39:00,2025-10-24 05:39:00,26.3,78.7,-0.26074357192494446,1.1683460736622635
2025-10-24 05:40:02,26.560743571924945,77.61165392633774,2025-10-24 05:40:00,2025-10-24 05:40:00,26.3,78.8,-0.26074357192494446,1.1883460736622595
2025-10-24 05:41:01,26.580743571924945,77.61165392633774,2025-10-24 05:41:00,2025-10-24 05:41:00,26.3,78.8,-0.28074357192494404,1.1883460736622595
2025-10-24 05:42:01,26.550743571924947,77.61165392633774,2025-10-24 05:42:00,2025-10-24 05:42:00,26.3,78.7,-0.25074357192494645,1.0883460736622652
2025-10-24 05:43:02,26.560743571924945,77.69165392633774,2025-10-24 05:43:00,2025-10-24 05:43:00,26.3,78.7,-0.26074357192494446,1.008346073662267
2025-10-24 05:44:01,26.580743571924945,77.68165392633773,2025-10-24 05:44:00,2025-10-24 05:44:00,26.3,78.8,-0.28074357192494404,1.1183460736622663
2025-10-24 05:45:01,26.580743571924945,77.71165392633773,2025-10-24 05:45:00,2025-10-24 05:45:00,26.3,78.8,-0.28074357192494404,1.0883460736622652
2025-10-24 05:46:02,26.560743571924945,77.63165392633773,2025-10-24 05:46:00,2025-10-24 05:46:00,26.3,78.8,-0.26074357192494446,1.1683460736622635
2025-10-24 05:47:01,26.570743571924947,77.66165392633773,2025-10-24 05:47:00,2025-10-24 05:47:00,26.3,78.8,-0.270743571924946,1.1383460736622624
2025-10-24 05:48:01,26.570743571924947,77.55165392633774,2025-10-24 05:48:00,2025-10-24 05:48:00,26.3,78.7,-0.270743571924946,1.1483460736622675
2025-10-24 05:49:02,26.580743571924945,77.49165392633773,2025-10-24 05:49:00,2025-10-24 05:49:00,26.3,78.7,-0.28074357192494404,1.2083460736622698
2025-10-24 05:50:01,26.580743571924945,77.52165392633773,2025-10-24 05:50:00,2025-10-24 05:50:00,26.3,78.7,-0.28074357192494404,1.1783460736622686
2025-10-24 05:51:01,26.590743571924946,77.68165392633773,2025-10-24 05:51:00,2025-10-24 05:51:00,26.3,78.8,-0.2907435719249456,1.1183460736622663
2025-10-24 05:52:02,26.590743571924946,77.69165392633774,2025-10-24 05:52:00,2025-10-24 05:52:00,26.3,78.8,-0.2907435719249456,1.1083460736622612
2025-10-24 05:53:01,26.600743571924948,77.64165392633774,2025-10-24 05:53:00,2025-10-24 05:53:00,26.4,78.8,-0.2007435719249493,1.1583460736622584
2025-10-24 05:54:01,26.580743571924945,77.57165392633773,2025-10-24 05:54:00,2025-10-24 05:54:00,26.4,78.7,-0.18074357192494617,1.1283460736622715
2025-10-24 05:55:02,26.600743571924948,77.70165392633774,2025-10-24 05:55:00,2025-10-24 05:55:00,26.4,78.9,-0.2007435719249493,1.1983460736622646
2025-10-24 05:56:01,26.590743571924946,77.74165392633773,2025-10-24 05:56:00,2025-10-24 05:56:00,26.4,78.8,-0.19074357192494773,1.058346073662264
2025-10-24 05:57:01,26.590743571924946,77.65165392633774,2025-10-24 05:57:00,2025-10-24 05:57:00,26.4,78.8,-0.19074357192494773,1.1483460736622533
2025-10-24 05:58:02,26.600743571924948,77.70165392633774,2025-10-24 05:58:00,2025-10-24 05:58:00,26.4,78.7,-0.2007435719249493,0.9983460736622618
2025-10-24 05:59:01,26.580743571924945,77.77165392633773,2025-10-24 05:59:00,2025-10-24 05:59:00,26.4,78.9,-0.18074357192494617,1.1283460736622715
2025-10-24 06:00:01,26.570743571924947,77.78165392633774,2025-10-24 06:00:00,2025-10-24 06:00:00,26.4,79.0,-0.17074357192494816,1.2183460736622607
2025-10-24 06:01:02,26.600743571924948,77.85165392633773,2025-10-24 06:01:00,2025-10-24 06:01:00,26.4,78.9,-0.2007435719249493,1.0483460736622732
2025-10-24 06:02:01,26.590743571924946,77.84165392633774,2025-10-24 06:02:00,2025-10-24 06:02:00,26.4,78.9,-0.19074357192494773,1.058346073662264
2025-10-24 06:03:01,26.610743571924946,77.99165392633773,2025-10-24 06:03:00,2025-10-24 06:03:00,26.4,79.1,-0.2107435719249473,1.1083460736622612
2025-10-24 06:04:02,26.590743571924946,77.92165392633774,2025-10-24 06:04:00,2025-10-24 06:04:00,26.4,79.1,-0.19074357192494773,1.1783460736622544
2025-10-24 06:05:01,26.610743571924946,77.93165392633773,2025-10-24 06:05:00,2025-10-24 06:05:00,26.4,79.1,-0.2107435719249473,1.1683460736622635
2025-10-24 06:06:01,26.620743571924947,77.88165392633773,2025-10-24 06:06:00,2025-10-24 06:06:00,26.4,79.1,-0.22074357192494887,1.2183460736622607
2025-10-24 06:07:02,26.630743571924945,77.88165392633773,2025-10-24 06:07:00,2025-10-24 06:07:00,26.4,79.1,-0.23074357192494688,1.2183460736622607
2025-10-24 06:08:01,26.630743571924945,77.93165392633773,2025-10-24 06:08:00,2025-10-24 06:08:00,26.4,79.1,-0.23074357192494688,1.1683460736622635
2025-10-24 06:09:01,26.620743571924947,78.01165392633774,2025-10-24 06:09:00,2025-10-24 06:09:00,26.4,79.2,-0.22074357192494887,1.1883460736622595
2025-10-24 06:10:02,26.630743571924945,78.08165392633774,2025-10-24 06:10:00,2025-10-24 06:10:00,26.4,79.2,-0.23074357192494688,1.1183460736622663
2025-10-24 06:11:01,26.620743571924947,78.10165392633773,2025-10-24 06:11:00,2025-10-24 06:11:00,26.4,79.3,-0.22074357192494887,1.1983460736622646
2025-10-24 06:12:01,26.600743571924948,78.05165392633774,2025-10-24 06:12:00,2025-10-24 06:12:00,26.4,79.2,-0.2007435719249493,1.1483460736622675
2025-10-24 06:13:02,26.590743571924946,78.23165392633774,2025-10-24 06:13:00,2025-10-24 06:13:00,26.4,79.2,-0.19074357192494773,0.9683460736622607
2025-10-24 06:14:01,26.580743571924945,78.38165392633773,2025-10-24 06:14:00,2025-10-24 06:14:00,26.4,79.3,-0.18074357192494617,0.9183460736622635
2025-10-24 06:15:01,26.570743571924947,78.35165392633773,2025-10-24 06:15:00,2025-10-24 06:15:00,26.4,79.3,-0.17074357192494816,0.9483460736622646
2025-10-24 06:16:02,26.560743571924945,78.52165392633773,2025-10-24 06:16:00,2025-10-24 06:16:00,26.4,79.4,-0.1607435719249466,0.8783460736622715
2025-10-24 06:17:01,26.580743571924945,78.41165392633773,2025-10-24 06:17:00,2025-10-24 06:17:00,26.4,79.4,-0.18074357192494617,0.9883460736622709
2025-10-24 06:18:01,26.610743571924946,78.48165392633774,2025-10-24 06:18:00,2025-10-24 06:18:00,26.4,79.4,-0.2107435719249473,0.9183460736622635
2025-10-24 06:19:02,26.620743571924947,78.41165392633773,2025-10-24 06:19:00,2025-10-24 06:19:00,26.4,79.4,-0.22074357192494887,0.9883460736622709
2025-10-24 06:20:01,26.620743571924947,78.24165392633773,2025-10-24 06:20:00,2025-10-24 06:20:00,26.4,79.3,-0.22074357192494887,1.058346073662264
2025-10-24 06:21:01,26.620743571924947,78.24165392633773,2025-10-24 06:21:00,2025-10-24 06:21:00,26.4,79.2,-0.22074357192494887,0.9583460736622698
